snapshot_time_utc,currency,instrument_name,option_type,strike,expiry_utc,dte_days,index_price,underlying_price,mark_price,mark_price_usd,mark_iv,bid_iv,ask_iv,best_bid_price,best_ask_price,best_bid_amount,best_ask_amount,last_price,open_interest,volume_24h,delta,gamma,vega,theta,rho,contract_size,tick_size
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1750-C,call,1750.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.98,0.004,6.8919,53.72,52.34,56.28,0.0038,0.0044,400.0,433.0,0.0037,1803.0,2683.0,0.26867,0.00774,0.26163,-6.95931,0.00966,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1750-P,put,1750.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.98,0.0196,33.7704,53.72,38.1,58.96,0.0175,0.0205,18.0,16.0,0.018,66.0,63.0,-0.73133,0.00774,0.26163,-7.02693,-0.02743,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1775-C,call,1775.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.98,0.0017,2.9291,56.34,54.81,58.9,0.0015,0.0019,450.0,478.0,0.002,338.0,329.0,0.12842,0.00469,0.16639,-2.86052,0.00463,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1775-P,put,1775.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.98,0.0317,54.6185,56.34,0.0,320.49,0.0185,0.076,114.0,114.0,0.0325,54.0,0.0,-0.87158,0.00469,0.16639,-4.68677,-0.03299,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1800-C,call,1800.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.98,0.0007,1.2061,60.32,58.4,63.76,0.0006,0.0009,406.0,500.0,0.0008,910.0,761.0,0.05929,0.00247,0.09361,-1.2184,0.00214,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1800-P,put,1800.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.98,0.0453,78.051,60.32,0.0,342.25,0.0355,0.089,106.0,106.0,0.064,2.0,0.0,-0.94071,0.00247,0.09361,-2.82362,-0.03601,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1825-C,call,1825.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.97,0.0004,0.6892,65.93,64.28,70.22,0.0003,0.0005,400.0,436.0,0.0004,476.0,624.0,0.03003,0.0013,0.05402,-0.60732,0.00108,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1825-P,put,1825.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.97,0.0595,102.5167,65.93,0.0,376.01,0.048,0.1045,103.0,103.0,0.0785,2.0,0.0,-0.96997,0.0013,0.05402,-1.78052,-0.0376,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1850-C,call,1850.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.97,0.0002,0.3446,70.3,65.83,76.75,0.0001,0.0003,957.0,400.0,0.0002,303.0,390.0,0.01457,0.00066,0.02929,-0.28675,0.00053,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1850-P,put,1850.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.97,0.0738,127.1552,70.3,0.0,405.58,0.062,0.1195,101.0,101.0,,0.0,0.0,-0.98543,0.00066,0.02929,-1.02963,-0.03868,1.0,0.0001
